sentence_id	ref	author	book	genre	year	sent_order
78586	Cic.Att.6.1.7	Cicero	Epistulae ad Atticum	Epistle	-43	4844
85883	Cic.Att.6.1.7	Cicero	Epistulae ad Atticum	Epistle	-43	4845
78587	Cic.Att.6.1.7	Cicero	Epistulae ad Atticum	Epistle	-43	4846
78588	Cic.Att.6.1.7	Cicero	Epistulae ad Atticum	Epistle	-43	4847
78589	Cic.Att.6.1.7	Cicero	Epistulae ad Atticum	Epistle	-43	4848
78590	Cic.Att.6.1.7	Cicero	Epistulae ad Atticum	Epistle	-43	4849
85884	Cic.Att.6.1.7	Cicero	Epistulae ad Atticum	Epistle	-43	4850
78591	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4851
78592	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4852
85885	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4853
78593	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4854
85886	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4855
78594	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4856
78595	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4857
78596	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4858
78597	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4859
78598	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4860
78599	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4861
78600	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4862
78601	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4863
85888	Cic.Att.6.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	4864
78602	Cic.Att.6.1.9	Cicero	Epistulae ad Atticum	Epistle	-43	4865
78603	Cic.Att.6.1.9	Cicero	Epistulae ad Atticum	Epistle	-43	4866
78604	Cic.Att.6.1.10	Cicero	Epistulae ad Atticum	Epistle	-43	4867
78605	Cic.Att.6.1.10	Cicero	Epistulae ad Atticum	Epistle	-43	4868
89038	Cic.Att.6.1.10	Cicero	Epistulae ad Atticum	Epistle	-43	4869
78606	Cic.Att.6.1.10	Cicero	Epistulae ad Atticum	Epistle	-43	4870
85889	Cic.Att.6.1.10	Cicero	Epistulae ad Atticum	Epistle	-43	4871
78607	Cic.Att.6.1.10	Cicero	Epistulae ad Atticum	Epistle	-43	4872
85890	Cic.Att.6.1.10	Cicero	Epistulae ad Atticum	Epistle	-43	4873
78608	Cic.Att.6.1.10	Cicero	Epistulae ad Atticum	Epistle	-43	4874
78609	Cic.Att.6.1.11	Cicero	Epistulae ad Atticum	Epistle	-43	4875
85891	Cic.Att.6.1.11	Cicero	Epistulae ad Atticum	Epistle	-43	4876
78610	Cic.Att.6.1.11	Cicero	Epistulae ad Atticum	Epistle	-43	4877
78611	Cic.Att.6.1.11	Cicero	Epistulae ad Atticum	Epistle	-43	4878
78612	Cic.Att.6.1.11	Cicero	Epistulae ad Atticum	Epistle	-43	4879
78613	Cic.Att.6.1.11	Cicero	Epistulae ad Atticum	Epistle	-43	4880
78614	Cic.Att.6.1.11	Cicero	Epistulae ad Atticum	Epistle	-43	4881
78615	Cic.Att.6.1.12	Cicero	Epistulae ad Atticum	Epistle	-43	4882
85892	Cic.Att.6.1.12	Cicero	Epistulae ad Atticum	Epistle	-43	4883
85893	Cic.Att.6.1.12	Cicero	Epistulae ad Atticum	Epistle	-43	4884
78616	Cic.Att.6.1.12	Cicero	Epistulae ad Atticum	Epistle	-43	4885
85894	Cic.Att.6.1.12	Cicero	Epistulae ad Atticum	Epistle	-43	4886
78617	Cic.Att.6.1.12	Cicero	Epistulae ad Atticum	Epistle	-43	4887
78618	Cic.Att.6.1.12	Cicero	Epistulae ad Atticum	Epistle	-43	4888
85895	Cic.Att.6.1.12	Cicero	Epistulae ad Atticum	Epistle	-43	4889
85896	Cic.Att.6.1.12	Cicero	Epistulae ad Atticum	Epistle	-43	4890
78619	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4891
78620	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4892
78621	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4893
78622	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4894
85898	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4895
78623	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4896
78624	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4897
78625	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4898
78626	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4899
78627	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4900
78628	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4901
78629	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4902
78630	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4903
78631	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4904
78633	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4905
85899	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4906
78634	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4907
85900	Cic.Att.6.1.13	Cicero	Epistulae ad Atticum	Epistle	-43	4908
78635	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4909
78636	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4910
85901	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4911
78637	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4912
78638	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4913
78639	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4914
78640	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4915
85902	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4916
78641	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4917
78642	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4918
78643	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4919
78644	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4920
78645	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4921
78646	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4922
85903	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4923
78647	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4924
85904	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4925
78648	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4926
78649	Cic.Att.6.1.14	Cicero	Epistulae ad Atticum	Epistle	-43	4927
78650	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4928
89039	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4929
78651	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4930
78653	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4931
78654	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4932
85906	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4933
85907	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4934
78655	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4935
78656	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4936
78657	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4937
78658	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4938
78659	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4939
85908	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4940
78660	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4941
78661	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4942
78662	Cic.Att.6.1.15	Cicero	Epistulae ad Atticum	Epistle	-43	4943
78663	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4944
78664	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4945
85909	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4946
85910	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4947
85911	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4948
85912	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4949
78665	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4950
78666	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4951
78667	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4952
85913	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4953
78668	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4954
78669	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4955
78670	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4956
78671	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4957
78672	Cic.Att.6.1.16	Cicero	Epistulae ad Atticum	Epistle	-43	4958
78673	Cic.Att.6.1.17	Cicero	Epistulae ad Atticum	Epistle	-43	4959
78675	Cic.Att.6.1.17	Cicero	Epistulae ad Atticum	Epistle	-43	4960
78677	Cic.Att.6.1.17	Cicero	Epistulae ad Atticum	Epistle	-43	4961
85914	Cic.Att.6.1.17	Cicero	Epistulae ad Atticum	Epistle	-43	4962
78678	Cic.Att.6.1.17	Cicero	Epistulae ad Atticum	Epistle	-43	4963
85915	Cic.Att.6.1.17	Cicero	Epistulae ad Atticum	Epistle	-43	4964
78679	Cic.Att.6.1.18	Cicero	Epistulae ad Atticum	Epistle	-43	4965
78680	Cic.Att.6.1.18	Cicero	Epistulae ad Atticum	Epistle	-43	4966
78681	Cic.Att.6.1.18	Cicero	Epistulae ad Atticum	Epistle	-43	4967
78682	Cic.Att.6.1.18	Cicero	Epistulae ad Atticum	Epistle	-43	4968
85916	Cic.Att.6.1.18	Cicero	Epistulae ad Atticum	Epistle	-43	4969
78683	Cic.Att.6.1.18	Cicero	Epistulae ad Atticum	Epistle	-43	4970
78684	Cic.Att.6.1.18	Cicero	Epistulae ad Atticum	Epistle	-43	4971
78685	Cic.Att.6.1.18	Cicero	Epistulae ad Atticum	Epistle	-43	4972
78686	Cic.Att.6.1.18	Cicero	Epistulae ad Atticum	Epistle	-43	4973
78687	Cic.Att.6.1.19	Cicero	Epistulae ad Atticum	Epistle	-43	4974
78689	Cic.Att.6.1.19	Cicero	Epistulae ad Atticum	Epistle	-43	4975
78690	Cic.Att.6.1.19	Cicero	Epistulae ad Atticum	Epistle	-43	4976
78691	Cic.Att.6.1.19	Cicero	Epistulae ad Atticum	Epistle	-43	4977
78692	Cic.Att.6.1.19	Cicero	Epistulae ad Atticum	Epistle	-43	4978
78693	Cic.Att.6.1.20	Cicero	Epistulae ad Atticum	Epistle	-43	4979
85917	Cic.Att.6.1.20	Cicero	Epistulae ad Atticum	Epistle	-43	4980
89040	Cic.Att.6.1.20	Cicero	Epistulae ad Atticum	Epistle	-43	4981
85918	Cic.Att.6.1.20	Cicero	Epistulae ad Atticum	Epistle	-43	4982
78694	Cic.Att.6.1.20	Cicero	Epistulae ad Atticum	Epistle	-43	4983
78695	Cic.Att.6.1.20	Cicero	Epistulae ad Atticum	Epistle	-43	4984
78696	Cic.Att.6.1.20	Cicero	Epistulae ad Atticum	Epistle	-43	4985
78697	Cic.Att.6.1.20	Cicero	Epistulae ad Atticum	Epistle	-43	4986
78698	Cic.Att.6.1.20	Cicero	Epistulae ad Atticum	Epistle	-43	4987
78699	Cic.Att.6.1.21	Cicero	Epistulae ad Atticum	Epistle	-43	4988
85919	Cic.Att.6.1.21	Cicero	Epistulae ad Atticum	Epistle	-43	4989
78700	Cic.Att.6.1.21	Cicero	Epistulae ad Atticum	Epistle	-43	4990
78701	Cic.Att.6.1.21	Cicero	Epistulae ad Atticum	Epistle	-43	4991
85922	Cic.Att.6.1.21	Cicero	Epistulae ad Atticum	Epistle	-43	4992
78702	Cic.Att.6.1.22	Cicero	Epistulae ad Atticum	Epistle	-43	4993
85923	Cic.Att.6.1.22	Cicero	Epistulae ad Atticum	Epistle	-43	4994
78703	Cic.Att.6.1.22	Cicero	Epistulae ad Atticum	Epistle	-43	4995
85924	Cic.Att.6.1.22	Cicero	Epistulae ad Atticum	Epistle	-43	4996
78704	Cic.Att.6.1.22	Cicero	Epistulae ad Atticum	Epistle	-43	4997
78705	Cic.Att.6.1.22	Cicero	Epistulae ad Atticum	Epistle	-43	4998
78706	Cic.Att.6.1.22	Cicero	Epistulae ad Atticum	Epistle	-43	4999
78707	Cic.Att.6.1.22	Cicero	Epistulae ad Atticum	Epistle	-43	5000
78708	Cic.Att.6.1.22	Cicero	Epistulae ad Atticum	Epistle	-43	5001
78709	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5002
78711	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5003
78712	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5004
78713	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5005
85925	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5006
85928	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5007
85927	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5008
85929	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5009
78714	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5010
78715	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5011
78716	Cic.Att.6.1.23	Cicero	Epistulae ad Atticum	Epistle	-43	5012
78717	Cic.Att.6.1.24	Cicero	Epistulae ad Atticum	Epistle	-43	5013
78720	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5014
78721	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5015
78722	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5016
78723	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5017
78724	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5018
78725	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5019
78726	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5020
78727	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5021
78728	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5022
78729	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5023
85931	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5024
78730	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5025
78731	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5026
78732	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5027
78733	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5028
78734	Cic.Att.6.1.25	Cicero	Epistulae ad Atticum	Epistle	-43	5029
78735	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5030
78736	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5031
78737	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5032
78738	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5033
85933	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5034
78739	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5035
78740	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5036
78741	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5037
85934	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5038
78742	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5039
78743	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5040
78744	Cic.Att.6.1.26	Cicero	Epistulae ad Atticum	Epistle	-43	5041
85940	Cic.Att.6.2.3	Cicero	Epistulae ad Atticum	Epistle	-43	5042
78789	Cic.Att.6.2.6	Cicero	Epistulae ad Atticum	Epistle	-43	5043
85948	Cic.Att.6.2.6	Cicero	Epistulae ad Atticum	Epistle	-43	5044
78846	Cic.Att.6.3.1	Cicero	Epistulae ad Atticum	Epistle	-43	5045
78882	Cic.Att.6.3.5	Cicero	Epistulae ad Atticum	Epistle	-43	5046
79026	Cic.Att.6.9.1	Cicero	Epistulae ad Atticum	Epistle	-43	5047
79027	Cic.Att.6.9.1	Cicero	Epistulae ad Atticum	Epistle	-43	5048
79029	Cic.Att.6.9.1	Cicero	Epistulae ad Atticum	Epistle	-43	5049
79030	Cic.Att.6.9.2	Cicero	Epistulae ad Atticum	Epistle	-43	5050
79032	Cic.Att.6.9.2	Cicero	Epistulae ad Atticum	Epistle	-43	5051
79034	Cic.Att.6.9.2	Cicero	Epistulae ad Atticum	Epistle	-43	5052
79038	Cic.Att.6.9.3	Cicero	Epistulae ad Atticum	Epistle	-43	5053
79047	Cic.Att.6.9.5	Cicero	Epistulae ad Atticum	Epistle	-43	5054
79048	Cic.Att.6.9.5	Cicero	Epistulae ad Atticum	Epistle	-43	5055
79051	Cic.Att.7.1.1	Cicero	Epistulae ad Atticum	Epistle	-43	5056
79055	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5062
225189	Cic.Att.7.1.1	Cicero	Epistulae ad Atticum	Epistle	-43	5058
225190	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5059
79053	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5060
79057	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5063
79054	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5061
79059	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5064
79060	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5065
225191	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5066
79061	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5067
79062	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5068
79063	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5069
225192	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5070
79064	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5071
225207	Cic.Att.7.1.2	Cicero	Epistulae ad Atticum	Epistle	-43	5072
79065	Cic.Att.7.1.3	Cicero	Epistulae ad Atticum	Epistle	-43	5073
79066	Cic.Att.7.1.3	Cicero	Epistulae ad Atticum	Epistle	-43	5074
79067	Cic.Att.7.1.3	Cicero	Epistulae ad Atticum	Epistle	-43	5075
79068	Cic.Att.7.1.3	Cicero	Epistulae ad Atticum	Epistle	-43	5076
79069	Cic.Att.7.1.3	Cicero	Epistulae ad Atticum	Epistle	-43	5077
225193	Cic.Att.7.1.3	Cicero	Epistulae ad Atticum	Epistle	-43	5078
79070	Cic.Att.7.1.3	Cicero	Epistulae ad Atticum	Epistle	-43	5079
79071	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5080
79072	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5081
225195	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5082
225194	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5083
79073	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5084
79075	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5085
79076	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5086
79077	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5087
79078	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5088
79079	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5089
79081	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5090
79082	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5091
79083	Cic.Att.7.1.4	Cicero	Epistulae ad Atticum	Epistle	-43	5092
225197	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5094
79085	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5095
79086	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5096
79087	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5097
225198	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5098
79088	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5099
79089	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5100
79090	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5101
79091	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5102
79092	Cic.Att.7.1.5	Cicero	Epistulae ad Atticum	Epistle	-43	5103
79095	Cic.Att.7.1.6	Cicero	Epistulae ad Atticum	Epistle	-43	5104
79096	Cic.Att.7.1.6	Cicero	Epistulae ad Atticum	Epistle	-43	5105
79097	Cic.Att.7.1.6	Cicero	Epistulae ad Atticum	Epistle	-43	5106
79098	Cic.Att.7.1.6	Cicero	Epistulae ad Atticum	Epistle	-43	5107
225210	Cic.Att.7.1.6	Cicero	Epistulae ad Atticum	Epistle	-43	5108
225200	Cic.Att.7.1.6	Cicero	Epistulae ad Atticum	Epistle	-43	5109
79099	Cic.Att.7.1.6	Cicero	Epistulae ad Atticum	Epistle	-43	5110
79100	Cic.Att.7.1.7	Cicero	Epistulae ad Atticum	Epistle	-43	5111
79104	Cic.Att.7.1.7	Cicero	Epistulae ad Atticum	Epistle	-43	5114
79106	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5115
79107	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5116
225201	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5117
79108	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5118
79109	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5119
79110	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5120
225208	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5121
225209	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5122
79111	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5123
79112	Cic.Att.7.1.8	Cicero	Epistulae ad Atticum	Epistle	-43	5124
79113	Cic.Att.7.1.9	Cicero	Epistulae ad Atticum	Epistle	-43	5125
225202	Cic.Att.7.1.9	Cicero	Epistulae ad Atticum	Epistle	-43	5126
79114	Cic.Att.7.1.9	Cicero	Epistulae ad Atticum	Epistle	-43	5127
79115	Cic.Att.7.1.9	Cicero	Epistulae ad Atticum	Epistle	-43	5128
79119	Cic.Att.7.1.9	Cicero	Epistulae ad Atticum	Epistle	-43	5129
79123	Cic.Att.7.2.1	Cicero	Epistulae ad Atticum	Epistle	-43	5130
224705	Cic.Att.7.2.1	Cicero	Epistulae ad Atticum	Epistle	-43	5131
79128	Cic.Att.7.2.2	Cicero	Epistulae ad Atticum	Epistle	-43	5132
79153	Cic.Att.7.2.5	Cicero	Epistulae ad Atticum	Epistle	-43	5133
79164	Cic.Att.7.2.7	Cicero	Epistulae ad Atticum	Epistle	-43	5134
225236	Cic.Att.7.3.5	Cicero	Epistulae ad Atticum	Epistle	-43	5135
79265	Cic.Att.7.4.2	Cicero	Epistulae ad Atticum	Epistle	-43	5136
225267	Cic.Att.7.7.4	Cicero	Epistulae ad Atticum	Epistle	-43	5137
79338	Cic.Att.7.7.6	Cicero	Epistulae ad Atticum	Epistle	-43	5138
79417	Cic.Att.7.10.1	Cicero	Epistulae ad Atticum	Epistle	-43	5139
79418	Cic.Att.7.10.1	Cicero	Epistulae ad Atticum	Epistle	-43	5140
225289	Cic.Att.7.10.1	Cicero	Epistulae ad Atticum	Epistle	-43	5141
79419	Cic.Att.7.10.1	Cicero	Epistulae ad Atticum	Epistle	-43	5142
79420	Cic.Att.7.10.1	Cicero	Epistulae ad Atticum	Epistle	-43	5143
79421	Cic.Att.7.10.1	Cicero	Epistulae ad Atticum	Epistle	-43	5144
225290	Cic.Att.7.10.1	Cicero	Epistulae ad Atticum	Epistle	-43	5145
79422	Cic.Att.7.10.1	Cicero	Epistulae ad Atticum	Epistle	-43	5146
79423	Cic.Att.7.10.1	Cicero	Epistulae ad Atticum	Epistle	-43	5147
79467	Cic.Att.7.12.1	Cicero	Epistulae ad Atticum	Epistle	-43	5148
79469	Cic.Att.7.12.1	Cicero	Epistulae ad Atticum	Epistle	-43	5149
225293	Cic.Att.7.12.2	Cicero	Epistulae ad Atticum	Epistle	-43	5150
79522	Cic.Att.7.13.3	Cicero	Epistulae ad Atticum	Epistle	-43	5151
79650	Cic.Att.7.19.1	Cicero	Epistulae ad Atticum	Epistle	-43	5152
79651	Cic.Att.7.19.1	Cicero	Epistulae ad Atticum	Epistle	-43	5153
79652	Cic.Att.7.19.1	Cicero	Epistulae ad Atticum	Epistle	-43	5154
79660	Cic.Att.7.20.1	Cicero	Epistulae ad Atticum	Epistle	-43	5155
79662	Cic.Att.7.20.1	Cicero	Epistulae ad Atticum	Epistle	-43	5156
79680	Cic.Att.7.21.1	Cicero	Epistulae ad Atticum	Epistle	-43	5158
79683	Cic.Att.7.21.1	Cicero	Epistulae ad Atticum	Epistle	-43	5159
79686	Cic.Att.7.21.1	Cicero	Epistulae ad Atticum	Epistle	-43	5160
79689	Cic.Att.7.21.2	Cicero	Epistulae ad Atticum	Epistle	-43	5161
229650	Cic.Att.7.21.2	Cicero	Epistulae ad Atticum	Epistle	-43	5162
79690	Cic.Att.7.21.2	Cicero	Epistulae ad Atticum	Epistle	-43	5163
229649	Cic.Att.7.21.2	Cicero	Epistulae ad Atticum	Epistle	-43	5164
79697	Cic.Att.7.21.3	Cicero	Epistulae ad Atticum	Epistle	-43	5165
