sentence_id	translation	translator	sameEdition
SenEpist-P-03-1362	Eu sei que essas coisas foram ditas muitas vezes e que precisam ser ditas muitas vezes, mas não me foram igualmente úteis quando eu as lia, nem quando eu ouvia daqueles que estavam longe do medo das coisas que diziam que não deviam ser temidas; este, porém, teve junto a mim o maior crédito possível, uma vez que falava acerca de sua morte próxima.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1363	Vou dizer, pois, o que sinto: julgo que é mais corajoso aquele que está no momento da morte do que aquele que está perto da morte.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1364	Pois a morte imediata deu, mesmo aos ignorantes, o ânimo de não evitar o inevitável.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1365	Assim o gladiador muito temeroso em toda a luta oferece o pescoço ao adversário e dirige contra si a espada vacilante.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1366	Mas aquela que está próxima e que certamente há de vir exige uma tenaz firmeza de espírito que é mais rara e não pode ser mostrada a não ser pelo sábio.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1367	E assim eu o ouvia com imenso prazer, quando, por assim dizer, ele dava sua opinião sobre a morte e nos indicava qual era a natureza dela, como examinada mais de perto.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1368	Teria junto a ti, segundo eu acho, mais crédito, mais peso se alguém tivesse ressuscitado e te contasse, por ter experimentado, que não há nenhum mal na morte; que perturbação traz a chegada da morte te dirão melhor esses que se mantiveram de pé junto dela, que a viram chegando e a receberam.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1369	Entre esses é lícito que contes Basso, que não quis nos enganar.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1370	Ele afirma que quem teme a morte é tão tolo quanto quem teme a velhice.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1371	Pois do mesmo modo que a velhice segue a juventude, assim também a morte segue a velhice.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1372	Não quis viver quem não quer morrer.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1373	Pois a vida nos foi dada com a condição da morte e a ela se encaminha.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1374	Por isso temê-la é próprio do insensato, porque as coisas certas se esperam, é das duvidosas que se têm medo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1375	A morte tem sua regra equitativa e invencível:	José Dejalma Dezotti	TRUE
SenEpist-P-03-1376	quem pode se queixar de estar nessa condição em que todo mundo está.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1377	A primeira parte da equidade é a igualdade.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1378	Mas agora é supérfluo defender a causa da natureza que não quis que a nossa lei fosse diferente da sua: tudo o que compôs, desfez e tudo que desfez compôs de novo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1379	Ora, se a alguém aconteceu de a velhice o deixar partir suavemente, sem ser arrancado de modo abrupto da vida, mas retirado pouco a pouco, oh! acaso não convém que ele dê graças a todos os deuses por ter sido levado saciado ao descanso necessário ao homem, agradável ao fatigado?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1380	Vês alguns que desejam a morte e bem mais do que se costuma implorar a vida.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1381	Não sei quem eu considero que nos dá maior ânimo, se os que pedem a morte ou se os que a aguardam alegres e tranquilos, visto que aquela situação se dá às vezes a partir de raiva e de indignação repentina, já esta é uma tranquilidade a partir de uma decisão acertada.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1382	Alguém chega à morte irado; quando a morte chega, ninguém a recebe alegre, a não ser aquele que, durante muito tempo, tinha se preparado para ela.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1383	Confesso, portanto, ter vindo com muita frequência à casa desse homem tão caro a mim por muitos motivos, para saber se todas as vezes eu o encontraria o mesmo ou se diminuiria junto com as forças de seu corpo o vigor de seu espírito.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1384	E esse crescia para ele assim como costuma-se notar muito claramente a felicidade dos aurigas, quando, na sétima volta, se aproximam da vitória.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1385	Na verdade, dizia ele, seguindo os preceitos de Epicuro que em primeiro lugar esperava que não haveria nenhuma dor naquele último suspiro; se, contudo, houvesse, teria um apreciável conforto na própria brevidade.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1386	Pois não é longa nenhum dor que é intensa.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1387	Aliás, mesmo na própria separação do espírito e do corpo, ainda que isso se desse com dor lancinante, iria aliviá-lo o fato de que depois daquela dor ele não poderia sentir dor.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1388	Que não duvidava, por outro lado, de que a alma dos velhos estivesse à flor dos lábios e de que não era separada do corpo com grande violência.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1389	“O fogo que pega em uma matéria que o alimenta deve ser apagado com água e, às vezes, com o escombro; aquele que sente falta de combustíveis apaga-se espontaneamente.”	José Dejalma Dezotti	TRUE
SenEpist-P-03-1390	Prazerosamente escuto essas coisas, meu Lucílio, não como elas se fossem novas, mas como se eu fosse levado a um fato real.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1391	Por quê então?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1392	Não contemplei muitos rompendo o fio da vida?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1393	Eu realmente vi, mas têm mais peso perante mim aqueles que chegam à morte sem ódio da vida e a acolhem, não a atraem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1394	Dizia, na verdade, que sentíamos aquele tormento por culpa nossa, visto que trememos quando cremos que a morte está próxima da nós.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1395	De quem, com efeito, ela não está próxima, pronta em todos os lugares e em todos os momentos?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1396	“Mas consideremos” diz ele “quando parece aproximar-se algum motivo de morte, quão mais próximos estão os outros motivos que não se temem.”	José Dejalma Dezotti	TRUE
SenEpist-P-03-1397	Um inimigo ameaça alguém de morte, uma indigestão a antecipa.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1398	Se quisermos distinguir as causas de nosso medo, encontraremos umas que são, outras que parecem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1399	Não tememos a morte, mas o pensamento da morte.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1400	Dela, com efeito, estamos afastados sempre o mesmo tanto.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1401	Assim, se a morte deve ser temida, deve ser temida sempre.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1402	Pois que momento está isento da morte?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1403	Mas devo recear que mais do que a morte odeias cartas tão longas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1404	Por isso vou pôr fim.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1405	Tu, contudo, pensa sempre na morte para que nunca a temas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1406	Reconheço o meu querido Lucílio; começa a mostrar quem ele tinha prometido.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1407	Segue aquele ímpeto de espírito com que, depois de pisoteares os bens populares, ias aos melhores; não desejo que te tornes maior nem melhor do que planejavas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1408	Teus alicerces ocuparam muito espaço; faz tanto quanto tentaste e pratica aquilo que levaste contigo em teu espírito.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1409	Em suma, serás sábio se fechares os teus ouvidos, para os quais é pouco tapar com cera; é necessário um tampão mais denso do que aquele que dizem usou Ulisses em seus companheiros.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1410	Aquela voz que era temida era meiga, porém não pública, mas essa que deve ser temida ressoa ao nosso redor não de um rochedo, mas de toda parte da terra.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1411	E assim passa ao largo não um único lugar suspeito pelos insidiosos prazeres, mas todas as cidades.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1412	Mostra-te surdo aos teus mais amados: com boa intenção te desejam o mal.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1413	E se queres ser feliz, roga aos deuses que não te aconteça nada dessas coisas que te desejam.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1414	Não são boas essas coisas que esses querem que sejam amontoadas sobre ti; há um único bem que é causa e suporte de uma vida feliz: confiar em si mesmo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1415	Isso, porém, não pode acontecer, a menos que o trabalho tenha sido desprezado e tido no número das coisas que não são nem boas nem más.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1416	Pois não pode ocorrer que uma única coisa seja ora boa, ora má, ora leve e suportável ora temível.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1417	O trabalho não é um bem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1418	O que então é um bem?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1419	O menosprezo do trabalho.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1420	Por isso eu tenho criticado os que trabalham em vão.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1421	Ao contrário, os que se esforçam na direção das coisas honradas, quanto mais se empenharem e menos se permitirem ser vencidos e parar eu aprovarei e gritarei: “Muito bem, levanta e respira e ultrapassa essa encosta, se podes, com um único alento”.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1422	O trabalho nutre os espíritos nobres.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1423	Não há, portanto, motivo para que elejas, de acordo com aquele antigo [desejo] de teus pais, o que queres, o que desejas que te aconteça; e é vergonhoso para um homem já realizado em tudo através das maiores coisas ainda agora importunar os deuses.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1424	Para que é necessário súplicas?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1425	Faz-te feliz tu mesmo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1426	Farás, porém, se entenderes que são boas as coisas às quais está misturada a virtude, torpes aquelas às quais a maldade está atrelada.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1427	Do mesmo modo que sem a mistura de luz não existe nada brilhante, nada negro se não tem trevas ou carrega em si algo de obscuro, do mesmo modo sem a ajuda do fogo nada é quente, nada sem o ar é frio, assim a associação da virtude e da maldade produz as coisas honradas e as torpes.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1428	O que então é o bem?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1429	O conhecimento das coisas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1430	O que é o mal?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1431	A ignorância das coisas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1432	O sábio prudente e hábil, conforme o tempo, vai repelir ou eleger cada uma dessas coisas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1433	Mas nao teme o que repele nem admira o que elege, se é que tem um espírito grande e invencível.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1434	Proíbo-te de humilhar-te ou deprimir-te.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1435	É pouco, se não recusas o trabalho; busca-o.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1436	“Como então” dizes “o trabalho fútil e supérfluo e que causas abjetas inspiraram não é um mal?”	José Dejalma Dezotti	TRUE
SenEpist-P-03-1437	Não mais do que aquele que se dedica a coisas belas, visto que é a própria tolerância do espírito que se exorta para as coisas duras e ásperas e diz: “Por que paras? Não é próprio do homem temer o sudor”.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1438	Aqui e ali acrescente-se, para que a virtude seja perfeita, um equilíbrio e um esquema de vida por tudo coerente consigo mesmo, o que não pode haver, se não os alcançam o conhecimento das coisas e a arte pela qual se conhecem as coisas humanas e as divinas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1439	Este é o sumo bem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1440	E se o alcanças, começas a ser companheiro dos deuses, não suplicante.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1441	“Como se chega a isso?” dizes.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1442	Não pelo monte penino ou graio nem pelos desertos da Candávio nem precisas afrontar Sirtes nem Cila ou Caribde, lugares pelos quais, contudo, percorreste todos ao preço de um empreguinho de procurador; é segura, é prazerosa a viagem  para a qual a natureza te equipou.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1443	Se não abandonares aqueles dons que ela te deu, te erguerás igual a deus.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1444	O dinheiro, porém, não te fará igual a deus; deus nada tem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1445	A toga pretexta não te fará; deus está nu.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1446	A fama não fará, nem a ostentação de ti, nem a notoriedade de teu nome espalhado entre os povos; ninguém conhece deus, muitos pensam mal dele e impunemente.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1447	Nem a turba de escravos que levam tua liteira pelos caminhos da cidade e do estrangeiro; deus, o maior e o mais poderoso, leva ele próprio tudo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1448	Nem mesmo a beleza e as forças podem te fazer feliz; nada disso aguenta a velhice.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1449	Deve-se procurar o bem que não ocorre a cada dia, sem que se lhe possa pôr obstáculo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1450	E isso o que é?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1451	O espírito, mas sendo este reto, bom, grande.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1452	De que outra coisa chamas este do que de um deus hospedando-se no corpo humano?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1453	Este espírito pode estar tanto num cavaleiro romano como num liberto, como num escravo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1454	Pois o que é um cavaleiro romano ou um liberto ou um escravo?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1455	Nomes nascidos da ambição ou da injustiça.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1456	Pode-se saltar para o céu de um cantinho.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1457	Ergue-te apenas “e modela-te também digno de um deus”.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1458	Porém te modelarás não com ouro ou prata; não se pode, com essa matéria, plasmar uma imagem semelhante a um deus; pensa que eles, quando nos eram propícios, eram de barrro.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1459	Busco saber sobre ti e pergunto a todos que vêm dessa região o que fazes, onde e com quem estás morando.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1460	Não podes me enganar; estou junto contigo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1461	Vive assim como se eu fosse ouvir o que estás fazendo, mais ainda como se eu fosse ver.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1462	Queres saber o que me apraz muitíssimo das coisas que ouço sobre ti?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1463	O fato de que não ouço nada, de que a maioria destes aos quais pergunto não sabem o que fazes.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1464	Isto é salutar: não se relacionar com pessoas diferentes e que desejam coisas distintas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1465	Tenho, na verdade, a confiança de que tu não podes te desviar e de que permanecerás em teu propósito mesmo que te rodeie uma turba de solicitantes.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1466	O que é então?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1467	Não temo que eles te mudem, temo que te atrapalhem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1468	E prejudica muito mesmo aquele que retém, principalmente em uma vida tão breve que nós fazemos mais breve com a nossa instabilidade, fazendo um início dela e logo depois outro.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1469	A dividimos em pequenas partes e a despedaçamos.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1470	Apressa-te, portanto, queridíssimo Lucílio, e pensa o quanto irias acrescentar à tua velocidade se o inimigo te ameaçasse pelas costas, se suspeitasses que a cavalaria se aproximava e pressionava os passos dos que fugiam.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1471	Ocorre isto: és pressionado; acelera e foge, põe-te em segurança e logo em seguida reflete quão bela coisa é consumar a vida antes da morte, depois esperar tranquilo a parte restante de seu tempo, sem nada para si, uma vez colocado na posse da vida feliz, que não se torna mais feliz, se mais longa.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1472	Oh, quando verás aquele tempo em que saberás que o tempo não pertence a ti, em que estarás tranquilo e em paz e sem preocupação com amanhã, porque em suma saciedade de ti mesmo.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1473	Queres saber o que é que faz os homens ávidos do futuro?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1474	Ninguém se encontra a si próprio.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1475	E assim teus pais desejaram outras coisas para ti, mas eu, ao contrário, desejo para ti o desprezo de todas essas coisas das quais eles desejaram uma abundância.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1476	Os desejos deles saqueiam muitos para te tornarem rico.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1477	Tudo o que transferem para ti precisa ser tirado de alguém.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1478	Desejo para ti o domínio de ti mesmo para que tua mente, perturbada por vãos pensamentos, finalmente resista e esteja segura; para que tenha satisfação em si mesma e, compreendidos os bens verdadeiros, os quais são possuídos aos mesmo tempo que saõ compreendidos, não tenha necessidade de prolongamento da idade.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1479	Superou finalmente as necessidades e se acha exonerado e livre aquele que vive depois de completada sua vida.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1480	Desejas que, como nas cartas anteriores, eu também acrescente nestas algumas sentenças de nossos próceres.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1481	Eles não estiveram ocupados em torno de florzinhas; o contexto deles é todo viril.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1482	Saibas que a desigualdade existe quando são mais notáveis as coisas que estão mais elevadas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1483	Não causa admiração uma árvore onde toda a floresta ergueu-se na mesma altura.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1484	De sentenças desse tipo estão cheios os poemas, está cheia a história.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1485	Por isso não quero que as consideres serem de Epicuro: são de todos e principalmente nossas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1486	Mas nele elas se destacam mais porque intervêm raras vezes, porque são inesperadas, porque é surpreendente que algo seja vigorosamente dito por um homem que se professa afeminado.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1487	Pois a maioria assim julga.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1488	Para mim Epicuro é também vigoroso, ainda que use túnica de mangas largas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1489	O vigor e a aplicação e a mente pronta para a guerra se encontram tanto nos persas quanto nos que trazem alto a cintura.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1490	Não há, portanto, por que exigires excertos e citações: é contínuo nos nossos tudo o que se seleciona nos outros.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1491	E assim não temos coisas chamativas, nem enganamos o comprador que, quando tiver entrado, não encontrará nada além daquilo que está pendurado na porta.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1492	A eles próprios nós permitimos que peguem os exemplos onde queiram.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1493	Supõe que nós queiramos separar do conjunto cada uma das sentenças: a quem as atribuiremos?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1494	A Zenão ou a Cleantes ou a Crisipo ou a Panécio ou a Posidônio?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1495	Não estamos submetidos a um rei; cada um se reivindica para si.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1496	Entre esses, tudo o que disse Hermarco, tudo o que disse Metrodoro é atribuído a um só.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1497	Todas as coisas que cada um falou naquela irmandade, foram ditas sob a direção e auspícios de um só.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1498	Não podemos, eu digo, ainda que tentemos, tirar algo de uma tão grande abundância de coisas iguais.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1499	“É próprio do pobre contar o rebanho.”	José Dejalma Dezotti	TRUE
SenEpist-P-03-1500	Para onde quer que envies o olhar te ocorrerá o que podia destacar, se não fosse lido entre coisas iguais.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1501	Por isso, abandona essa esperança de poder te degustar por epítomes o talento dos mais ilustres homens: o todo deve ser examinado por ti, o todo deve ser tratado.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1502	O assunto é elaborado e é tecida linha a linha a obra de seu talento da qual nada pode ser tirado sem ruína.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1503	E não rechaço que consideres os seus membros um por um, desde que no mesmo homem: não é formosa aquela de quem se louva a perna ou o braço, mas aquela cuja figura total anula a admiração a cada parte.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1504	Se, contudo, exigires, não agirei contigo de modo tão mesquinho, mas se fará de mão cheia; enorme é multidão dessas sentenças que se acham espalhadas por toda parte: deverão ser tomadas sem que precisem ser escolhidas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1505	Pois não gotejam, mas fluem.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1506	São ininterruptas e encadeadas entre si.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1507	Não tenho dúvida de que trazem muito proveito para os ainda incultos e para os que as escutam de fora.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1508	Pois cada máxima se fixa mais facilmente quando concisa e encerrada no modo de um poema.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1509	Por isso damos aos meninos sentenças para serem decoradas, essas que os gregos chamam de chrias, porque o espírito pueril que ainda não retém mais é capaz de compreendê-las.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1510	Para um homem de um aproveitamente certo é vergonhoso apanhar florzinhas, apoiar-se em conhecidíssimas e pouquíssimas sentenças e depender de sua memória; que se sustente em si próprio.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1511	Que expresse esses conceitos, não os tenha de cor.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1512	Pois é vergonhoso para um velho ou para alguém que já esteja vendo a velhice saber a partir de um caderno de notas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1513	Zenão disse isto; tu o quê?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1514	Cleantes isto; tu o quê?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1515	Até quando te moverás sob outro?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1516	Assume o comando e diz algo que seja transmitido para a posteridade.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1517	Mostra algo de tua própria lavra.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1518	E assim estimo que todos esses, nunca autores, sempre intérpretes, que se escondem sob a sombra alheia nada têm de nobre, nunca ousaram uma vez sequer fazer o que durante muito tempo aprenderam.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1519	Exercitaram sua memória nas coisas alheias.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1520	Porém uma coisa é lembrar, outra é saber.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1521	Lembrar é guardar uma coisa confiada à memória.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1522	Já saber é, pelo contrário, fazê-la sua e não pender para um modelo, nem voltar o olhar tantas vezes para o mestre.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1523	Zenão disse isso, Cleantes, isso.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1524	Entre ti e o livro alguma diferença há.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1525	Até quando irás aprender?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1526	Ensina também já.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1527	Por que motivo também ouvirei o que eu posso ler?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1528	“A viva voz” diz “faz muita diferença.”	José Dejalma Dezotti	TRUE
SenEpist-P-03-1529	Por certo não a que é ajustada com palavras alheias e faz as vezes de um notário.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1530	Acrescente agora o fato de que esses que nunca estão sob sua própria tutela, seguem primeiramente os predecessores naquele tema em que todo mundo abandonou o predecessor.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1531	Depois os seguem naquele tema que ainda está sendo investigado.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1532	Nunca, porém, será encontrado, se estivermos contentes com as coisas já descobertas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1533	Além disso, quem segue o outro não encontra nada, ou mais ainda, nem investiga.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1534	E então?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1535	Não caminharei pelas pegadas dos predecessores?	José Dejalma Dezotti	TRUE
SenEpist-P-03-1536	Na verdade, eu usarei o caminho antigo, mas se encontrar um mais próximo e mais plano, farei esse.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1537	Aqueles que antes de nós abordaram essas questões não são donos de nós, mas nossos guias.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1538	A verdade está aberta a todos, ainda não foi monopolizada.	José Dejalma Dezotti	TRUE
SenEpist-P-03-1539	Muito dela ainda foi deixada para o futuro.	José Dejalma Dezotti	TRUE
SenEpist-P-03-7431	Perguntaste-me como se chamam em latim os sofismas.	José Dejalma Dezotti	TRUE
SenEpist-P-03-7432	Muitos tentaram dar-lhes um nome, nenhum pegou.	José Dejalma Dezotti	TRUE
SenEpist-P-03-7433	Sem dúvida porque a própria coisa não era recebida por nós, nem estava em uso, também 	José Dejalma Dezotti	TRUE
SenEpist-P-03-8011	Exiges de mim cartas mais frequentes.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8012	Façamos as contas: tu não poderás pagar.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8013	Estava combinado, na verdade, que as tuas fossem primeiras: tu escreverias, eu responderia.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8014	Mas não vou ser difícil: sei que se pode confiar em ti.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8015	Por isso te entregarei com antecipação e não farei o que Cícero, homem eloquentíssimo, manda Ático fazer, que, mesmo “se não tiver nada a dizer, escreva o que vier à boca”.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8016	Nunca pode faltar o que eu te escreva, mesmo que eu deixe de lado todos aqueles assuntos que enchem as cartas de Cícero: que candidato está em dificuldades; quem luta com forças alheias, quem com suas próprias; quem busca o consulado, confiado em César, quem, confiado em Pompeu, que, confiado em sua arca; quão insensível é o usurário Cecílio, de quem seus parentes não conseguem tirar uma moeda a menos de um por cento ao mês. É muito melhor tratar seus próprios males do que os alheios, examinar-se e ver de quão numerosos cargos é um candidato e não dar o voto.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8017	Isto é importante, meu querido Lucílio, isto é seguro e livre, não pleitear nada e deixar de lado todos os comícios da fortuna.	José Dejalma Dezotti	TRUE
SenEpist-P-03-8018	Consideras quão prazeroso é, quando, convocadas as tribos, os candidatos se empoleiram em suas tribunas e um promete dinheiro, outro atua por um mediador, outro desgasta com beijos as mãos daqueles que, depois de eleito, não permitirá que lhe toquem a mão, todos aturdidos esperam pela voz do pregoeiro, estar sossegado e assistir aquele mercado, sem comprar nem vender nada?	José Dejalma Dezotti	TRUE
